floor_type,lx_ft,ly_ft,story_ht_ft,live_psf,method,h_in,h_min_in,h_over_h_min,sw_psf,vol_per_area_in,M0_kipft,qu_psf,punch_ratio,punch_ok,vu_max_psi,has_studs,n_stud_cols,stud_rails_max,stud_per_rail_max,defl_ratio,defl_ok,defl_in,defl_limit_in,col_min_in,col_max_in,col_rho_max,As_cs_in2,As_ms_in2,As_total_in2,integrity_ok,n_transfer_bars,pattern_loading,runtime_s,h_drop_in,a_drop1_ft,a_drop2_ft,failures,fdn_n_sized,fdn_n_groups,fdn_max_B_ft,fdn_max_L_ft,fdn_max_D_in,fdn_max_util,fdn_conc_vol_ft3,fdn_steel_vol_in3,fdn_ok,converged,failure_reason,failing_check
flat_plate,28.0,28.0,12.007874015748031,50.0,FEA,13.0,9.37,1.388,160.96009168549287,13.0,689.0358013191619,297.15211002259144,0.8612507930356232,true,163.4108485571311,false,0,0,0,0.06619791363115088,true,0.06175286562485968,0.9328521434820647,23.0,36.0,0.07800000000000001,22.599999999999998,7.999999999999999,30.599999999999994,false,0,false,6.05,0.0,0.0,0.0,,16,3,7.5,7.5,14.0,0.989,539.2,6275.8,true,true,,
flat_plate,28.0,28.0,12.007874015748031,150.0,MDDM,20.0,9.27,2.158,247.6309102853736,20.0,1273.4572134772864,561.1570923424483,0.9622173249374558,true,182.56790105260168,false,0,0,0,0.0322910252776911,true,0.030122752145527676,0.9328521434820647,23.0,36.0,0.07703703703703704,29.999999999999996,12.399999999999999,42.4,false,0,false,0.183,0.0,0.0,0.0,,16,3,10.25,10.25,20.0,0.983,1301.2,12475.7,true,true,,
flat_plate,28.0,28.0,12.007874015748031,150.0,DDM (Full),20.0,9.26,2.159,247.6309102853736,20.0,1272.415792329039,561.1570923424483,0.9568089495277244,true,181.54173396844183,false,0,0,0,0.0322910252776911,true,0.030122752145527676,0.9328521434820647,23.0,36.0,0.07703703703703704,31.4,12.399999999999999,43.8,false,0,false,0.156,0.0,0.0,0.0,,16,3,10.25,10.25,20.0,0.983,1301.2,12475.7,true,true,,
flat_plate,28.0,28.0,12.007874015748031,150.0,EFM (HC),14.499999999999998,9.16,1.582,179.5324099568959,14.499999999999998,1064.1147951833107,479.438891948275,0.9994852302708072,true,189.6389889212173,false,0,0,0,0.08473597186322647,true,0.07904613298264673,0.9328521434820647,28.0,35.5,0.062400000000000004,41.4,9.0,50.400000000000006,false,0,true,0.089,0.0,0.0,0.0,,16,3,9.5,9.5,19.0,0.949,1056.7,10807.2,true,true,,
flat_plate,28.0,28.0,12.007874015748031,150.0,EFM (ASAP),14.0,9.14,1.532,173.34163719976155,14.0,1041.1377508079806,472.00996463971376,0.9928845529171146,true,188.38659844896364,false,0,0,0,0.09414293083874954,true,0.08782143482661128,0.9328521434820647,28.0,36.0,0.062400000000000004,42.6,11.4,54.0,true,0,true,0.095,0.0,0.0,0.0,,16,3,9.25,9.25,18.0,0.998,969.8,10484.9,true,true,,
flat_plate,28.0,28.0,12.007874015748031,150.0,FEA,19.0,9.31,2.042,235.24936477110495,19.0,1250.41009914466,546.299237725326,0.9494109472431386,true,180.1380617271766,false,0,0,0,0.06848214503321791,true,0.06388371578448696,0.9328521434820647,23.0,35.0,0.07800000000000001,30.2,11.6,41.8,false,0,false,22.441,0.0,0.0,0.0,,16,3,10.0,10.0,20.0,0.996,1224.0,11338.1,true,true,,
flat_plate,28.0,28.0,12.007874015748031,250.0,MDDM,24.5,9.23,2.655,303.3478650995827,24.5,1773.6833959118865,788.0174381194992,0.9619469070890443,true,182.51659287334513,false,0,0,0,0.029276713186005738,true,0.02731084464967508,0.9328521434820647,23.0,36.0,0.0635,36.800000000000004,15.2,52.00000000000001,false,0,false,0.311,0.0,0.0,0.0,,16,3,12.0,12.0,24.0,0.995,2114.8,18542.9,true,true,,
flat_plate,28.0,28.0,12.007874015748031,250.0,DDM (Full),24.5,9.23,2.655,303.3478650995827,24.5,1773.6833959118865,788.0174381194992,0.9619469070890443,true,182.51659287334513,false,0,0,0,0.029276713186005738,true,0.02731084464967508,0.9328521434820647,23.0,36.0,0.0635,38.4,15.2,53.6,false,0,false,0.299,0.0,0.0,0.0,,16,3,12.0,12.0,24.0,0.995,2114.8,18542.9,true,true,,
flat_plate,28.0,28.0,12.007874015748031,250.0,FEA,23.5,9.29,2.528,290.966319585314,23.5,1764.9836416890805,773.1595835023767,0.9968092111876906,true,189.13124999933387,false,0,0,0,0.06461275510670303,true,0.06027414709756965,0.9328521434820647,23.0,35.5,0.06446280991735538,37.2,14.399999999999999,51.6,false,0,true,43.591,0.0,0.0,0.0,,16,3,11.75,11.75,24.0,1.0,2067.3,17481.1,true,true,,
flat_plate,32.0,32.0,12.007874015748031,50.0,MDDM,19.0,10.74,1.769,235.24936477110495,19.0,1346.9335326107573,386.2992377253259,0.8941677521791797,true,169.65640242955172,false,0,0,0,0.018748067893988658,true,0.019990557957829114,1.0662729658792651,26.0,36.0,0.07703703703703704,31.599999999999998,13.200000000000001,44.8,false,0,false,0.116,0.0,0.0,0.0,,16,3,9.5,9.5,19.0,0.999,1056.7,10807.2,true,true,,
flat_plate,32.0,32.0,12.007874015748031,50.0,DDM (Full),19.0,10.74,1.769,235.24936477110495,19.0,1346.9335326107573,386.2992377253259,0.8941677521791797,true,169.65640242955172,false,0,0,0,0.018748067893988658,true,0.019990557957829114,1.0662729658792651,26.0,36.0,0.07703703703703704,33.2,13.200000000000001,46.4,false,0,false,0.131,0.0,0.0,0.0,,16,3,9.5,9.5,19.0,0.999,1056.7,10807.2,true,true,,
flat_plate,32.0,32.0,12.007874015748031,50.0,EFM (HC),12.795275590551181,10.76,1.19,158.42528709202054,12.795275590551181,1028.0265594949851,294.11034451042457,0.9982748667951863,true,189.40933859843892,false,0,0,0,0.061385866050469876,true,0.06545408945670181,1.0662729658792651,26.0,36.0,0.05,41.800000000000004,9.200000000000001,51.0,false,0,false,0.056,0.0,0.0,0.0,,16,3,8.5,8.5,17.0,0.953,769.7,7830.5,true,true,,
flat_plate,32.0,32.0,12.007874015748031,50.0,EFM (ASAP),12.795275590551181,10.76,1.189,158.42528709202054,12.795275590551181,1029.1134152602149,294.11034451042457,0.9905088053454367,true,187.93583204063665,false,0,0,0,0.0613858660504699,true,0.06545408945670184,1.0662729658792651,26.0,34.5,0.07703703703703704,41.6,9.200000000000001,50.8,false,0,false,0.034,0.0,0.0,0.0,,16,3,8.5,8.5,17.0,0.953,769.7,7830.5,true,true,,
flat_plate,32.0,32.0,12.007874015748031,50.0,FEA,18.5,10.74,1.723,229.0585920139706,18.5,1319.4001549863067,378.87031041676465,0.9386565107723877,true,178.09755087522726,false,0,0,0,0.03584426907595492,true,0.03821977509739288,1.0662729658792651,26.0,35.5,0.07800000000000001,31.8,12.8,44.6,false,0,false,17.861,0.0,0.0,0.0,,16,3,9.5,9.5,19.0,0.979,1056.7,10807.2,true,true,,
flat_plate,32.0,32.0,12.007874015748031,150.0,MDDM,27.0,10.64,2.537,334.30172888525436,27.0,2275.698960201469,665.1620746623051,0.9652607575038631,true,183.1453517815004,false,0,0,0,0.01959960336608263,true,0.020898527211210154,1.0662729658792651,26.0,36.0,0.06446280991735538,42.2,18.8,61.0,false,0,false,0.322,0.0,0.0,0.0,,16,3,12.5,12.5,26.0,0.993,2482.4,19927.0,true,true,,
flat_plate,32.0,32.0,12.007874015748031,150.0,DDM (Full),26.0,10.63,2.445,321.92018337098574,26.0,2221.6981645185947,650.3042200451828,0.9658903931698707,true,183.26481674954007,false,0,0,0,0.021949191684945628,true,0.02340382971655948,1.0662729658792651,26.0,36.0,0.06446280991735538,44.199999999999996,17.999999999999996,62.19999999999999,false,0,false,0.307,0.0,0.0,0.0,,16,3,12.5,12.5,25.0,0.998,2326.0,20609.5,true,true,,
