strength_psi,density_class,gwp_a1a3_kg_m3,gwp_a1,gwp_a2,gwp_a3,composition_class,plc_flag,has_fa,has_slag,has_sf,has_ggp,has_co2_cure,epd_year,epd_operator,company,plant_city,plant_state,plant_zip,us_region,mixture_label,mixture_description,source_link
4000,LWC,415,306,88,20.6,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Roseland,NJ,7068,Eastern Region,Mix L631L689,"LW-630LB-Â¾"" LWC-15%PFA-H/HA.",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,450,318,93.4,38.2,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Valley Cottage,NY,10989,Eastern Region,Mix L631L689,"LW-630LB-Â¾"" LWC-15%PFA-H/HA.",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,421,313,87.4,20.8,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Bogota,NJ,7603,Eastern Region,Mix L651L629,"LW-655LB-Â¾"" LWC-20%PFA-H/HA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,409,313,83.5,13.3,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Jersey City,NJ,7310,Eastern Region,Mix L651L629,"LW-655LB-Â¾"" LWC-20%PFA-H/HA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,405,309,79.5,15.8,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Howell,NJ,7731,Eastern Region,Mix L651L629,"LW-655LB-Â¾"" LWC-20%PFA-H/HA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,397,311,80.7,5.54,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Newark,NJ,7104,Eastern Region,Mix L651L629,"LW-655LB-Â¾"" LWC-20%PFA-H/HA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,411,309,80.4,21.2,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,North Bergen,NJ,7047,Eastern Region,Mix L651L629,"LW-655LB-Â¾"" LWC-20%PFA-H/HA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,414,306,87.4,20.6,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Roseland,NJ,7068,Eastern Region,Mix L651L629,"LW-655LB-Â¾"" LWC-20%PFA-H/HA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,421,309,91.1,20.8,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Bogota,NJ,7603,Eastern Region,Mix L661L823,"LW-660LB-3/8"" LWC-20%PFA-H/NA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,409,309,87.1,13.3,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Jersey City,NJ,7310,Eastern Region,Mix L661L823,"LW-660LB-3/8"" LWC-20%PFA-H/NA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,405,306,83,15.8,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Howell,NJ,7731,Eastern Region,Mix L661L823,"LW-660LB-3/8"" LWC-20%PFA-H/NA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,398,308,84.6,5.54,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Newark,NJ,7104,Eastern Region,Mix L661L823,"LW-660LB-3/8"" LWC-20%PFA-H/NA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,407,305,80.5,21.2,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,North Bergen,NJ,7047,Eastern Region,Mix L661L823,"LW-660LB-3/8"" LWC-20%PFA-H/NA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,414,302,91.2,20.6,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Roseland,NJ,7068,Eastern Region,Mix L661L823,"LW-660LB-3/8"" LWC-20%PFA-H/NA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,447,314,95.2,38.2,fa,false,true,false,false,false,false,2021,ASTM International,Eastern Concrete,Valley Cottage,NY,10989,Eastern Region,Mix L661L823,"LW-660LB-3/8"" LWC-20%PFA-H/NA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,459,398,57.7,2.81,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,F&F Concrete,Plantsville,CT,6479,Eastern Region,Mix F403LWT45,"4000 3/4"" Lightweight",https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/ff-concrete/
4000,LWC,600,500,96.2,3.76,fa,false,true,false,false,false,false,2021,ASTM International,Graniterock,Redwood City,CA,94063,Pacific Southwest Region,Mix 666713SI,7.0 SK LTWT 4000 PSI 110 PCF SLMP INCR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-graniterock.html
4000,LWC,584,483,97.1,3.76,fa,false,true,false,false,false,false,2021,ASTM International,Graniterock,Redwood City,CA,94063,Pacific Southwest Region,Mix 666715SI,7.10 SK 0.45 W/C LWT WEIGHT SLUMP,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-graniterock.html
4000,LWC,585,483,97.7,3.96,fa,false,true,false,false,false,false,2022,ASTM International,Graniterock,San Jose,CA,95133,Pacific Southwest Region,Mix 666715SI,7.10 SK 0.45 W/C LWT WEIGHT SLUMP,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-graniterock.html
4000,LWC,605,503,97.3,3.76,fa,false,true,false,false,false,false,2022,ASTM International,Graniterock,Redwood City,CA,94063,Pacific Southwest Region,Mix 666716SI,7.10 SK LTWT 0.45 WCR SLUMP INCR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-graniterock.html
4000,LWC,508,470,30.9,7.05,fa,false,true,false,false,false,false,2022,ASTM International,Holcim - Aggregate Industries,Everett,MA,2149,Eastern Region,Mix 402307,"4000 3/8"" AE HRWR 115 Lightweight with",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-aggregate-industries.html
4000,LWC,513,477,34.1,2.37,fa,false,true,false,false,false,false,2021,ASTM International,Holcim - Aggregate Industries,Waltham,MA,2453,Eastern Region,Mix 402307,"4000 3/8"" Lightweight AE MRWR with 20% fly",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-aggregate-industries.html
4000,LWC,525,488,34.7,2.37,fa,false,true,false,false,false,false,2021,ASTM International,Holcim - Aggregate Industries,Waltham,MA,2453,Eastern Region,Mix 402317,"4000 3/8"" Lightweight AE MRWR with 20% fly",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-aggregate-industries.html
4000,LWC,518,478,32.1,7.05,fa,false,true,false,false,false,false,2022,ASTM International,Holcim - Aggregate Industries,Everett,MA,2149,Eastern Region,Mix 402318,"4000 3/8"" Lightweight AE HRWR with 20% fly",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-aggregate-industries.html
4000,LWC,515,478,34.5,2.37,fa,false,true,false,false,false,false,2022,ASTM International,Holcim - Aggregate Industries,Waltham,MA,2453,Eastern Region,Mix 402318,"4000 3/8"" AE HRWR Lightweight with 20 % fly",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-aggregate-industries.html
4000,LWC,406,364,36.4,5.05,fa,true,true,false,false,false,false,2023,ASTM International,Lycon Inc.,Oregon,WI,53575,Great Lakes Region,Mix 96509650,4000 PSI LIGHTWEIGHT,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-lycon-inc.html
4000,LWC,335,309,16.9,8.87,fa,false,true,false,false,false,false,2021,National Ready Mixed Concrete Association,"Martin Marietta - Smyrna Ready Mix Concrete, LLC.",Arvada,CO,80002,Rocky Mountains Region,Mix LW4578,Light Weight 4000 PSI,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/epd-martin-marietta-lookup/
4000,LWC,338,310,22.9,4.25,fa,false,true,false,false,false,false,2021,National Ready Mixed Concrete Association,"Martin Marietta - Smyrna Ready Mix Concrete, LLC.",Aurora,CO,80011,Rocky Mountains Region,Mix LW4578,Light Weight 4000 PSI,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/epd-martin-marietta-lookup/
4000,LWC,334,310,19,5.76,fa,false,true,false,false,false,false,2021,National Ready Mixed Concrete Association,"Martin Marietta - Smyrna Ready Mix Concrete, LLC.",Denver,CO,80204,Rocky Mountains Region,Mix LW4578,Light Weight 4000 PSI,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/epd-martin-marietta-lookup/
4000,LWC,331,309,12.6,10,fa,false,true,false,false,false,false,2021,National Ready Mixed Concrete Association,"Martin Marietta - Smyrna Ready Mix Concrete, LLC.",Lafayette,CO,80026,Rocky Mountains Region,Mix LW4578,Light Weight 4000 PSI,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/epd-martin-marietta-lookup/
4000,LWC,332,310,13.5,8.77,fa,false,true,false,false,false,false,2021,National Ready Mixed Concrete Association,"Martin Marietta - Smyrna Ready Mix Concrete, LLC.",Boulder,CO,80301,Rocky Mountains Region,Mix LW4578,Light Weight 4000 PSI,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/epd-martin-marietta-lookup/
4000,LWC,440,377,56,6.65,fa,false,true,false,false,false,false,2024,National Ready Mixed Concrete Association,Milpitas Materials Co,Milpitas,CA,95035,Pacific Southwest Region,Mix 8LW-H,8 sk Lightweight,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/milpitas-materials/
4000,LWC,360,339,11.8,9.75,fa,false,true,false,false,false,false,2023,National Ready Mixed Concrete Association,Robertson's Ready Mix,Gardena,CA,90248,Pacific Southwest Region,Mix 62131,3000 LTWT W/ASH,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/robertsons-ready-mix/
4000,LWC,386,338,32.5,15,fa,false,true,false,false,false,false,2021,National Ready Mixed Concrete Association,Robertson's Ready Mix,Otay Mesa,CA,92154,Pacific Southwest Region,Mix 62131,3000 LTWT W/ASH,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/robertsons-ready-mix/
4000,LWC,305,279,13.3,13.1,fa,false,true,false,false,false,false,2021,ASTM International,Thomas Concrete,Pooler,GA,31322,Southeastern Region,Mix 401-1,3000 LIGHTWEIGHT,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-thomas-concrete.html
4000,LWC,251,233,9.45,8.97,fa,false,true,false,false,false,false,2021,ASTM International,Thomas Concrete,Doraville,GA,30360,Southeastern Region,Mix 402-6FS,3000 COM LIGHTWEIGHT,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-thomas-concrete.html
4000,LWC,311,292,12.2,7.15,fa,false,true,false,false,false,false,2022,ASTM International,Thomas Concrete,Pooler,GA,31322,Southeastern Region,Mix 407,3000 LIGHTWEIGHT,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-thomas-concrete.html
4000,LWC,340,312,17.1,10.9,fa,false,true,false,false,false,false,2021,ASTM International,Thomas Concrete,Greenville,SC,29609,Southeastern Region,Mix 409,3000 LIGHTWEIGHT,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-thomas-concrete.html
4000,LWC,340,312,17.1,10.9,fa,false,true,false,false,false,false,2021,ASTM International,Thomas Concrete,Greenville,SC,29609,Southeastern Region,Mix 409-1,3000 LIGHTWEIGHT,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-thomas-concrete.html
4000,LWC,373,333,27.3,12.2,fa,false,true,false,false,false,false,2021,ASTM International,Thomas Concrete,Charlotte,NC,28206,Southeastern Region,Mix 409-6,3500 Lightweight Non Air,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-thomas-concrete.html
4000,LWC,360,332,14.7,12.9,fa,false,true,false,false,false,false,2021,ASTM International,Thomas Concrete,Savannah,GA,31404,Southeastern Region,Mix 409-6,3000 LIGHTWEIGHT,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-thomas-concrete.html
4000,LWC,596,574,13.9,7.99,fa,false,true,false,false,false,false,2021,ASTM International,Thomas Concrete,Charlotte,NC,28206,Southeastern Region,Mix 409LWP,4000 LIGHTWEIGHT,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-thomas-concrete.html
4000,LWC,554,533,12.6,7.99,fa,false,true,false,false,false,false,2021,ASTM International,Thomas Concrete,Charlotte,NC,28206,Southeastern Region,Mix 409LWP-1,4000 LIGHTWEIGHT,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-thomas-concrete.html
4000,LWC,442,406,24.2,11.8,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Leesburg,VA,20175,Eastern Region,Mix LAJACD60,LTWT AE HRWR,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,442,406,24.2,11.8,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Leesburg,VA,20175,Eastern Region,Mix LAJACD60,4000 PSI LTWT AE HRWR,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,431,407,15.9,8.61,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Springfield,VA,22151,Eastern Region,Mix LAJACD60,LTWT AE HRWR,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,432,407,15.9,8.61,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Springfield,VA,22151,Eastern Region,Mix LAJACD60,4000 PSI LTWT AE HRWR,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,439,407,22.5,9.27,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Sterling,VA,20166,Eastern Region,Mix LAJACD60,LTWT AE HRWR,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,439,407,22.5,9.27,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Sterling,VA,20166,Eastern Region,Mix LAJACD60,4000 PSI LTWT AE HRWR,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,453,416,22.4,14.3,fa,false,true,false,false,false,false,2022,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Centerville,VA,20120,Eastern Region,Mix LAJACDA0,4000 PSI LTWT NON AE,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,453,416,22.4,14.3,fa,false,true,false,false,false,false,2022,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Centerville,VA,20120,Eastern Region,Mix LAJACDA0,4000 PSI LTWT NON AE,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,455,421,24.5,9.27,fa,false,true,false,false,false,false,2022,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Sterling,VA,20166,Eastern Region,Mix LAJACDA0,4000 PSI LTWT NON AE,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,455,421,24.5,9.27,fa,false,true,false,false,false,false,2022,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Sterling,VA,20166,Eastern Region,Mix LAJACDA0,4000 PSI LTWT NON AE,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,458,421,22.1,14.3,fa,false,true,false,false,false,false,2022,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Centerville,VA,20120,Eastern Region,Mix LAJACDE0,4000 PSI LTWT NON AE HRWR,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,458,421,22.1,14.3,fa,false,true,false,false,false,false,2022,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Centerville,VA,20120,Eastern Region,Mix LAJACDE0,4000 PSI LTWT NON AE HRWR,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,455,422,24.4,9.27,fa,false,true,false,false,false,false,2022,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Sterling,VA,20166,Eastern Region,Mix LAJACDE0,4000 PSI LTWT NON AE HRWR,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,456,422,24.4,9.27,fa,false,true,false,false,false,false,2022,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Sterling,VA,20166,Eastern Region,Mix LAJACDE0,4000 PSI LTWT NON AE HRWR,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,409,374,25.2,9.27,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Sterling,VA,20166,Eastern Region,Mix LAJACLA0,4000 PSI LTWT NON AE LC,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,410,375,25.1,9.27,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Sterling,VA,20166,Eastern Region,Mix LAJACLEF,4000 PSI LTWT NAE HRWR LC,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,567,451,106,9.79,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,Titan Virginia Ready-Mix,Richmond,VA,23221,Eastern Region,Mix LAJBCD60,4000 FA AE LTWT/HRWR,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/titan-virginia-ready-mix/
4000,LWC,510,402,101,6.96,fa,false,true,false,false,false,false,2024,National Ready Mixed Concrete Association,Tresca Brothers Concrete,Millis,MA,2054,Eastern Region,Mix 74315,4000 3/8 Structural Lightweight 115 PCF Fly,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/tresca-brothers-concrete/
4000,LWC,472,432,33.4,6.67,fa,true,true,false,false,false,false,2024,National Ready Mixed Concrete Association,US Concrete Mix / Smyrna Ready Mix,Irving,TX,75038,South Central Region,Mix 40040,4000 PSI LIGHTWEIGHT,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-us-concrete-inc.html
4000,LWC,467,427,33.6,6.67,fa,true,true,false,false,false,false,2024,National Ready Mixed Concrete Association,US Concrete Mix / Smyrna Ready Mix,Irving,TX,75038,South Central Region,Mix 40041,4000 PSI LIGHTWEIGHT 30% ASH,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-us-concrete-inc.html
4000,LWC,335,309,16.9,8.87,fa,false,true,false,false,false,false,2021,National Ready Mixed Concrete Association,US Concrete Mix / Smyrna Ready Mix,Arvada,CO,80002,Rocky Mountains Region,Mix LW4578,Light Weight 4000 PSI,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-us-concrete-inc.html
4000,LWC,583,457,115,10.9,plain,true,false,false,false,false,false,2024,ASTM International,Byram Concrete & Supply LLC,White Plains,NY,10603,Eastern Region,Mix ON40LP,4000 PSI Lightweight Air Pump,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-byram-concrete-supply-llc.html
4000,LWC,547,514,30.5,1.97,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,Inglewood,CA,90031,Pacific Southwest Region,Mix 1503665,4000 110 PCF LTWT .48 W/C,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,548,508,37.4,2.48,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,Irvine,CA,92606,Pacific Southwest Region,Mix 1503665,4000 110 PCF LTWT .48 W/C,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,553,514,36,2.48,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,Orange,CA,92865,Pacific Southwest Region,Mix 1503665,4000 110 PCF LTWT .48 W/C,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,562,522,37.1,2.48,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,Orange,CA,92865,Pacific Southwest Region,Mix 1518999,4000 115 PCF LTWT 40 W/C HR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,517,491,16.6,9.85,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,Cantonment,AL,32533,Southeastern Region,Mix 1531265,4000 LTWT,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,576,518,50.6,6.97,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,West Sacramento,CA,95691,Pacific Southwest Region,Mix 1567639,LTWT 658 C AIR VM WR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,533,488,42.2,2.28,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,San Jose,CA,95054,Pacific Southwest Region,Mix 1581417,LTWT 705 C+F 15% AE VM MR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,499,455,37.9,5.93,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,Fresno,CA,93725,Pacific Southwest Region,Mix 1581608,LTWT 705 C+F 25% AIR WR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,576,526,46.4,3.21,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,San Diego,CA,92108,Pacific Southwest Region,Mix 1588785,LTWT 4000 .50W/C C,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,597,547,46.6,3.21,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,San Diego,CA,92108,Pacific Southwest Region,Mix 1589643,4000 115 PCF LTWT .47 W/C,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,569,517,49.7,3.21,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,San Diego,CA,92108,Pacific Southwest Region,Mix 1592278,4000 110 PCF LTWT .45 W/C T1,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,529,460,65.6,3.67,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,Tracy,CA,95377,Pacific Southwest Region,Mix 1602942,LTWT 705 C+S 25% AIR MR VM,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,540,465,68.8,6.97,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,West Sacramento,CA,95691,Pacific Southwest Region,Mix 1602942,LTWT 705 C+S 25% AIR MR VM,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,361,307,48.2,6.05,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,Sacramento,CA,95826,Pacific Southwest Region,Mix 1606409,LTWT 705 C+S 25% AIR VM HR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,472,444,24.8,3.6,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,Reno,NV,89512,Pacific Southwest Region,Mix 1618006,LTWT 752 C AIR MR VM,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,549,466,76.1,6.97,plain,false,false,false,false,false,false,2022,ASTM International,CEMEX,West Sacramento,CA,95691,Pacific Southwest Region,Mix 1619626,LTWT 705 C+S 25% AE VM MR 110,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
4000,LWC,643,577,63.6,2.56,plain,false,false,false,false,false,false,2021,ASTM International,Central Concrete,San Francisco,CA,94124,Pacific Southwest Region,Mix L40AFAW3,LTWT 4000 PSI WHITE SAND WC,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-central-concrete.html
4000,LWC,651,598,50.8,2.05,plain,false,false,false,false,false,false,2021,ASTM International,Central Concrete,San Jose,CA,95112,Pacific Southwest Region,Mix L40PF208,4000 PSI FP LTWT 100 CEM,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-central-concrete.html
4000,LWC,644,597,45.7,1.87,plain,false,false,false,false,false,false,2021,ASTM International,Central Concrete,San Jose,CA,95112,Pacific Southwest Region,Mix L40PF208,4000 PSI FP LTWT 100 CEM,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-central-concrete.html
4000,LWC,454,412,39.5,2.56,plain,false,false,false,false,false,false,2021,ASTM International,Central Concrete,San Francisco,CA,94124,Pacific Southwest Region,Mix LEFAL2P3,LTWT 0.45 PUMICE ORCA SAND 50SLAG 7-,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-central-concrete.html
4000,LWC,462,349,92,20.8,plain,false,false,false,false,false,false,2021,ASTM International,Eastern Concrete,Bogota,NJ,7603,Eastern Region,Mix L601L607,"40060004*LW-600LB-Â¾"" LWC-ST CEM-N/HA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,450,349,88.1,13.3,plain,false,false,false,false,false,false,2021,ASTM International,Eastern Concrete,Jersey City,NJ,7310,Eastern Region,Mix L601L607,"40060004*LW-600LB-Â¾"" LWC-ST CEM-N/HA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,445,345,84.6,15.8,plain,false,false,false,false,false,false,2021,ASTM International,Eastern Concrete,Howell,NJ,7731,Eastern Region,Mix L601L607,"40060004*LW-600LB-Â¾"" LWC-ST CEM-N/HA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,437,347,84.6,5.54,plain,false,false,false,false,false,false,2021,ASTM International,Eastern Concrete,Newark,NJ,7104,Eastern Region,Mix L601L607,"40060004*LW-600LB-Â¾"" LWC-ST CEM-N/HA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,450,345,84.8,21.2,plain,false,false,false,false,false,false,2021,ASTM International,Eastern Concrete,North Bergen,NJ,7047,Eastern Region,Mix L601L607,"40060004*LW-600LB-Â¾"" LWC-ST CEM-N/HA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
4000,LWC,454,341,92.7,20.6,plain,false,false,false,false,false,false,2021,ASTM International,Eastern Concrete,Roseland,NJ,7068,Eastern Region,Mix L601L607,"40060004*LW-600LB-Â¾"" LWC-ST CEM-N/HA",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-eastern-concrete.html
